index,aesthetics,memory,quality,anomaly
1951,0.466443211,,0.228163689,0.359342577
1952,0.466443211,,0.228163689,0.359342577
1953,0.466443211,,0.228163689,0.359342577
1954,0.466443211,,0.228163689,0.359342577
1955,0.466443211,,0.228163689,0.359342577
1956,0.466443211,,0.228163689,0.359342577
1957,0.466443211,,0.228163689,0.359342577
1958,0.466443211,,0.228163689,0.359342577
1959,0.466443211,,0.228163689,0.359342577
1960,0.466443211,,0.228163689,0.359342577
1961,0.466443211,,0.228163689,0.359342577
1962,0.466443211,,0.228163689,0.359342577
1963,0.466443211,,0.228163689,0.359342577
1964,0.466443211,,0.228163689,0.359342577
1965,0.466443211,,0.228163689,0.359342577
1966,0.466443211,,0.228163689,0.359342577
1967,0.466443211,,0.228163689,0.359342577
